Код	"маркет bid"	"маркет cbid"	Кластер
61055	205	205	000
22468	81	81	000
59906	411	411	000
59905	411	411	000
21961	411	411	000
10057	411	411	000
55586	411	411	000
59454	412	412	000
24967	69	69	000
99959	412	412	000
61588	412	412	000
63823	85	85	000
61923	103	103	000
18379	132	132	000
11141	413	413	000
59455	413	413	000
90013	413	413	000
20626	414	414	000
18050	156	156	000
63829	414	414	000
25137	273	273	000
23338	382	382	000
55513	97	97	000
18628	106	106	000
55320	180	180	000
23953	277	277	000
19180	101	101	000
23958	169	169	000
11140	415	415	000
22090	415	415	000
63503	413	413	000
30540	211	211	000
30662	415	415	000
62377	71	71	000
63502	408	408	000
21604	380	380	000
18716	208	208	000
62852	406	406	000
62324	101	101	000
37633	358	358	000
47547	385	385	000
51732	373	373	000
18711	242	242	000
63706	218	218	000
60157	335	335	000
58134	417	417	000
17934	417	417	000
11789	417	417	000
63472	76	76	000
61938	101	101	000
67035	85	85	000
54977	418	418	000
68927	697	697	000
61028	307	307	000
54341	418	418	000
18410	386	386	000
61242	84	84	000
62390	420	420	000
62422	68	68	000
25437	419	419	000
23339	387	387	000
21774	420	420	000
18799	15	15	000
61205	12	12	000
42354	436	436	000
44339	420	420	000
61060	438	438	000
20604	420	420	000
18570	409	409	000
56276	519	519	000
56132	422	422	000
23903	422	422	000
55383	422	422	000
18384	239	239	000
62854	410	410	000
11139	422	422	000
25512	423	423	000
62331	423	423	000
62196	423	423	000
25861	423	423	000
19042	423	423	000
56273	151	151	000
61539	424	424	000
18515	404	404	000
23496	152	152	000
18321	433	433	000
62328	424	424	000
55326	119	119	000
36147	424	424	000
19055	139	139	000
12749	425	425	000
61023	412	412	000
11674	676	676	000
21649	252	252	000
23954	252	252	000
56743	641	641	000
69498	13	13	000
61054	228	228	000
22470	427	427	000
65748	143	143	000
63483	69	69	000
23497	153	153	000
11143	428	428	000
63708	334	334	000
61219	87	87	000
59155	253	253	000
29238	151	151	000
18549	429	429	000
24701	394	394	000
62329	430	430	000
56131	430	430	000
56759	716	716	000
23945	430	430	000
64642	138	138	000
3647	431	431	000
55316	99	99	000
10979	363	363	000
66769	198	198	000
35355	432	432	000
30993	432	432	000
12157	432	432	000
21304	432	432	000
90120	432	432	000
5328	123	123	000
56090	244	244	000
55317	83	83	000
55344	433	433	000
6367	433	433	000
21318	403	403	000
57003	433	433	000
67456	275	275	000
21089	434	434	000
61203	435	435	000
18634	434	434	000
62343	77	77	000
9607	435	435	000
7227	21	21	000
1064	435	435	000
18714	253	253	000
63795	75	75	000
58778	254	254	000
10020	436	436	000
20940	436	436	000
24725	436	436	000
18687	314	314	000
66867	83	83	000
18385	261	261	000
10938	438	438	000
22050	439	439	000
18748	439	439	000
17461	439	439	000
54247	97	97	000
55553	440	440	000
60503	12	12	000
62894	16	16	000
17783	733	733	000
61939	101	101	000
18798	56	56	000
55373	254	254	000
64017	151	151	000
68615	57	57	000
21837	440	440	000
61580	440	440	000
49494	252	252	000
55568	183	183	000
18383	581	581	000
55588	441	441	000
38357	224	224	000
18713	221	221	000
10613	442	442	000
24547	442	442	000
18629	71	71	000
61760	443	443	000
23531	443	443	000
6222	133	133	000
90093	443	443	000
11698	443	443	000
62335	493	493	000
62825	339	339	000
63416	176	176	000
17930	21	21	000
90030	444	444	000
30359	445	445	000
90117	445	445	000
62323	445	445	000
11204	445	445	000
10942	445	445	000
25440	448	448	000
62846	35	35	000
59109	257	257	000
38723	446	446	000
58259	446	446	000
58386	446	446	000
66872	85	85	000
5547	454	454	000
4306	447	447	000
61027	430	430	000
28089	13	13	000
55382	448	448	000
56811	448	448	000
62845	94	94	000
25076	398	398	000
6220	415	415	000
13082	449	449	000
61645	54	54	000
62993	427	427	000
25816	201	201	000
63506	213	213	000
18775	450	450	000
21199	386	386	000
59315	87	87	000
90125	450	450	000
64895	174	174	000
61647	95	95	000
20651	451	451	000
58096	63	63	000
25631	451	451	000
9515	452	452	000
6224	371	371	000
54328	452	452	000
69056	434	434	000
64645	137	137	000
25336	27	27	000
18407	156	156	000
10625	607	607	000
61059	399	399	000
19056	120	120	000
63825	68	68	000
63869	755	755	000
56091	454	454	000
37334	756	756	000
37737	465	465	000
63507	171	171	000
63715	233	233	000
63748	282	282	000
25976	454	454	000
58506	454	454	000
25154	131	131	000
9704	454	454	000
9468	455	455	000
61214	84	84	000
4941	456	456	000
55587	456	456	000
63349	382	382	000
68929	760	760	000
18367	357	357	000
9719	457	457	000
63786	75	75	000
59130	457	457	000
17463	399	399	000
63505	442	442	000
29779	457	457	000
17416	457	457	000
56089	458	458	000
21566	417	417	000
56044	15	15	000
7176	458	458	000
58938	41	41	000
25004	458	458	000
90012	458	458	000
22059	521	521	000
25591	458	458	000
67842	348	348	000
61210	131	131	000
12759	139	139	000
18399	363	363	000
57209	458	458	000
63619	72	72	000
90002	459	459	000
20659	459	459	000
99961	459	459	000
24702	131	131	000
25177	422	422	000
56974	12	12	000
68617	487	487	000
61936	83	83	000
56758	45	45	000
60908	460	460	000
57584	460	460	000
28801	460	460	000
50563	33	33	000
25186	460	460	000
22180	460	460	000
24651	460	460	000
49972	73	73	000
18678	80	80	000
18106	461	461	000
10692	461	461	000
7353	461	461	000
9689	605	605	000
61550	269	269	000
55826	65	65	000
63752	337	337	000
21880	112	112	000
54326	462	462	000
11675	195	195	000
10940	443	443	000
60802	463	463	000
13095	427	427	000
25448	464	464	000
9094	12	12	000
18089	464	464	000
61508	472	472	000
22091	464	464	000
60127	105	105	000
62325	444	444	000
61635	465	465	000
58823	461	461	000
67395	152	152	000
59457	466	466	000
28807	466	466	000
62389	187	187	000
61058	1173	1173	000
59880	466	466	000
17973	467	467	000
19049	467	467	000
9382	742	742	000
21910	205	205	000
21019	469	469	000
44475	468	468	000
61948	88	88	000
90072	468	468	000
61472	468	468	000
55315	90	90	000
62740	288	288	000
63745	376	376	000
59070	83	83	000
58260	468	468	000
58262	468	468	000
56098	471	471	000
52235	468	468	000
12148	131	131	000
56275	440	440	000
25641	113	113	000
25178	470	470	000
800045	203	203	000
90059	470	470	000
90129	470	470	000
61598	470	470	000
23964	131	131	000
99957	471	471	000
61218	259	259	000
10359	246	246	000
63887	497	497	000
18368	463	463	000
22464	81	81	000
90083	472	472	000
49154	472	472	000
36977	472	472	000
57167	105	105	000
21735	33	33	000
65749	241	241	000
21728	101	101	000
21729	59	59	000
54327	473	473	000
18518	472	472	000
9555	156	156	000
13025	473	473	000
24084	473	473	000
58423	473	473	000
11783	474	474	000
63835	472	472	000
68850	95	95	000
17912	474	474	000
59460	474	474	000
61022	92	92	000
9685	475	475	000
22151	130	130	000
55343	476	476	000
57010	476	476	000
61746	476	476	000
17681	476	476	000
18521	141	141	000
22005	477	477	000
21606	492	492	000
22471	13	13	000
17791	131	131	000
55295	478	478	000
63860	478	478	000
21974	478	478	000
52789	478	478	000
67499	89	89	000
60495	478	478	000
35370	430	430	000
17494	478	478	000
58822	464	464	000
17261	89	89	000
18519	433	433	000
18740	479	479	000
57221	479	479	000
58969	479	479	000
68622	449	449	000
9445	480	480	000
25086	480	480	000
18718	234	234	000
25030	480	480	000
25087	12	12	000
54122	480	480	000
25410	480	480	000
12255	480	480	000
21332	480	480	000
57376	482	482	000
61937	101	101	000
17742	482	482	000
99962	483	483	000
24693	483	483	000
11972	299	299	000
11194	484	484	000
5564	286	286	000
58517	484	484	000
61194	484	484	000
61196	484	484	000
58518	484	484	000
61197	484	484	000
61245	484	484	000
64653	135	135	000
58516	484	484	000
61195	484	484	000
99964	484	484	000
21329	334	334	000
30755	484	484	000
60039	527	527	000
21087	485	485	000
60040	550	550	000
21068	485	485	000
63797	69	69	000
21975	486	486	000
24330	486	486	000
64432	103	103	000
21270	486	486	000
22004	487	487	000
21763	449	449	000
62360	61	61	000
68623	12	12	000
23960	131	131	000
61759	488	488	000
62332	488	488	000
21348	488	488	000
59376	489	489	000
66860	95	95	000
55614	101	101	000
23971	123	123	000
5789	490	490	000
63796	112	112	000
56870	19	19	000
62826	363	363	000
61590	490	490	000
51714	490	490	000
22047	490	490	000
5522	12	12	000
17428	327	327	000
55314	298	298	000
25166	516	516	000
99947	492	492	000
21740	492	492	000
63473	83	83	000
61021	264	264	000
21088	493	493	000
54120	493	493	000
11180	138	138	000
62344	68	68	000
22465	61	61	000
12761	494	494	000
25891	494	494	000
90025	494	494	000
55554	175	175	000
62760	272	272	000
23959	131	131	000
55592	495	495	000
18764	495	495	000
56099	495	495	000
48888	495	495	000
39713	495	495	000
63868	502	502	000
61492	250	250	000
18369	137	137	000
18627	495	495	000
48119	496	496	000
63661	496	496	000
24544	493	493	000
55393	19	19	000
59458	498	498	000
18087	498	498	000
55392	498	498	000
67844	361	361	000
61209	190	190	000
56462	499	499	000
61648	62	62	000
56049	499	499	000
18725	178	178	000
60613	499	499	000
58678	12	12	000
63659	500	500	000
22472	500	500	000
60075	430	430	000
20657	500	500	000
28509	64	64	000
63824	68	68	000
61540	250	250	000
24550	501	501	000
63180	296	296	000
63818	76	76	000
17422	332	332	000
51550	503	503	000
11182	504	504	000
56140	35	35	000
61924	93	93	000
63508	180	180	000
50719	505	505	000
56461	505	505	000
18414	131	131	000
61208	509	509	000
18683	287	287	000
57129	507	507	000
99946	507	507	000
7333	12	12	000
19050	507	507	000
21726	101	101	000
9997	508	508	000
54645	508	508	000
59461	508	508	000
60496	540	540	000
90051	508	508	000
29162	508	508	000
21023	535	535	000
62049	151	151	000
4659	509	509	000
19181	509	509	000
61636	94	94	000
4845	510	510	000
25719	233	233	000
59483	510	510	000
65944	93	93	000
17472	350	350	000
18091	448	448	000
59761	335	335	000
59917	850	850	000
25179	510	510	000
22179	510	510	000
18795	510	510	000
24652	510	510	000
63791	76	76	000
54118	104	104	000
56096	498	498	000
19023	512	512	000
24694	512	512	000
63716	143	143	000
21733	101	101	000
10595	513	513	000
58166	513	513	000
21557	514	514	000
56097	514	514	000
90010	514	514	000
21764	571	571	000
36151	515	515	000
10934	515	515	000
24841	516	516	000
20672	516	516	000
23469	516	516	000
18398	351	351	000
61538	216	216	000
59801	861	861	000
57208	527	527	000
54121	480	480	000
62467	30	30	000
13129	518	518	000
6487	519	519	000
63510	308	308	000
61475	394	394	000
21976	520	520	000
65943	96	96	000
61954	434	434	000
17443	520	520	000
64326	520	520	000
10258	520	520	000
59916	520	520	000
59449	112	112	000
55339	520	520	000
18502	521	521	000
25274	529	529	000
20860	522	522	000
57390	401	401	000
61056	292	292	000
61057	531	531	000
44564	43	43	000
18677	530	530	000
12144	679	679	000
61490	718	718	000
56581	524	524	000
22466	524	524	000
63509	174	174	000
48861	525	525	000
25975	525	525	000
24542	318	318	000
19248	486	486	000
55218	89	89	000
22453	31	31	000
55312	141	141	000
63178	327	327	000
63689	528	528	000
6223	529	529	000
17799	132	132	000
10715	529	529	000
12747	530	530	000
54985	532	532	000
3507	532	532	000
18772	532	532	000
19244	417	417	000
57100	532	532	000
23333	888	888	000
5822	534	534	000
10929	534	534	000
64333	534	534	000
37564	537	537	000
23332	493	493	000
55313	312	312	000
58904	892	892	000
59937	535	535	000
23331	117	117	000
67846	413	413	000
64647	135	135	000
23937	542	542	000
25622	537	537	000
9615	537	537	000
56922	538	538	000
12237	538	538	000
62652	97	97	000
11781	402	402	000
61750	538	538	000
21022	539	539	000
55608	102	102	000
64065	530	530	000
63463	111	111	000
12746	540	540	000
57671	138	138	000
54367	540	540	000
34473	541	541	000
51731	440	440	000
54317	543	543	000
55605	104	104	000
17491	543	543	000
56095	543	543	000
99938	544	544	000
64786	91	91	000
36759	101	101	000
56109	544	544	000
62117	544	544	000
67837	433	433	000
52853	321	321	000
25273	321	321	000
20985	545	545	000
18527	449	449	000
61474	104	104	000
18528	426	426	000
24525	255	255	000
17260	123	123	000
58952	77	77	000
800044	198	198	000
17419	339	339	000
6486	1365	1365	000
58682	125	125	000
61473	548	548	000
39598	549	549	000
24692	549	549	000
35514	549	549	000
43945	647	647	000
24548	549	549	000
60619	165	165	000
58821	416	416	000
23394	550	550	000
64042	551	551	000
18779	273	273	000
55615	374	374	000
64508	552	552	000
63832	545	545	000
17466	552	552	000
7779	552	552	000
63513	347	347	000
18526	476	476	000
18782	589	589	000
61637	73	73	000
58149	95	95	000
54316	554	554	000
67503	356	356	000
61528	252	252	000
18370	315	315	000
56481	555	555	000
63747	306	306	000
18710	251	251	000
19043	101	101	000
11189	556	556	000
37583	27	27	000
17415	556	556	000
18517	260	260	000
9464	556	556	000
62358	87	87	000
62346	57	57	000
6254	558	558	000
5857	558	558	000
20884	59	59	000
63183	141	141	000
63419	181	181	000
21059	558	558	000
52817	135	135	000
46538	558	558	000
64280	558	558	000
17641	458	458	000
61747	559	559	000
62420	733	733	000
18373	331	331	000
25718	233	233	000
54987	560	560	000
21797	560	560	000
21338	560	560	000
61342	560	560	000
20649	560	560	000
25778	351	351	000
55340	560	560	000
61467	323	323	000
17444	145	145	000
23271	560	560	000
53940	560	560	000
21559	561	561	000
9392	210	210	000
61045	111	111	000
21879	552	552	000
58820	570	570	000
62515	562	562	000
18568	312	312	000
18371	890	890	000
29239	564	564	000
17743	564	564	000
32140	12	12	000
10624	850	850	000
56471	239	239	000
10691	298	298	000
55581	563	563	000
7215	565	565	000
20971	1315	1315	000
63452	566	566	000
10811	567	567	000
18699	307	307	000
90001	567	567	000
18516	467	467	000
99936	568	568	000
9970	11	11	000
21021	300	300	000
60064	571	571	000
18715	553	553	000
67839	334	334	000
21200	438	438	000
12590	569	569	000
61638	534	534	000
99941	570	570	000
99944	570	570	000
55311	201	201	000
25215	65	65	000
11891	570	570	000
60838	35	35	000
63292	366	366	000
17421	410	410	000
18520	570	570	000
10683	572	572	000
4402	78	78	000
67396	141	141	000
63417	251	251	000
18709	573	573	000
17447	404	404	000
64313	222	222	000
21732	101	101	000
57170	558	558	000
21067	576	576	000
63512	279	279	000
19059	115	115	000
12644	134	134	000
58275	578	578	000
63511	181	181	000
61834	580	580	000
3986	578	578	000
63665	578	578	000
57207	578	578	000
56760	579	579	000
17462	579	579	000
10983	579	579	000
22003	580	580	000
99945	580	580	000
18794	580	580	000
25180	580	580	000
61592	580	580	000
21950	580	580	000
11803	580	580	000
10851	582	582	000
67509	78	78	000
67506	334	334	000
52840	225	225	000
5654	584	584	000
61589	548	548	000
66774	152	152	000
65524	135	135	000
4557	584	584	000
18686	157	157	000
10410	585	585	000
18372	199	199	000
64064	648	648	000
67510	586	586	000
63710	205	205	000
38245	586	586	000
67512	298	298	000
90024	587	587	000
25620	587	587	000
43211	587	587	000
17841	587	587	000
10130	588	588	000
21024	544	544	000
62762	462	462	000
52190	588	588	000
7280	588	588	000
17458	588	588	000
19044	31	31	000
20652	140	140	000
66861	94	94	000
22023	589	589	000
3505	589	589	000
90011	589	589	000
19245	452	452	000
56105	137	137	000
61596	660	660	000
58951	62	62	000
10621	590	590	000
25214	983	983	000
18685	294	294	000
6302	103	103	000
25082	591	591	000
63843	591	591	000
49712	592	592	000
25272	347	347	000
18525	566	566	000
61933	593	593	000
5823	593	593	000
63787	75	75	000
99939	594	594	000
99942	594	594	000
8051	123	123	000
24543	102	102	000
64009	68	68	000
61530	602	602	000
21558	598	598	000
23253	596	596	000
51374	68	68	000
62514	596	596	000
44385	596	596	000
56108	596	596	000
38857	597	597	000
60614	597	597	000
33608	597	597	000
59135	598	598	000
25509	598	598	000
67507	302	302	000
64337	598	598	000
18664	599	599	000
63751	279	279	000
18778	599	599	000
59462	599	599	000
56914	600	600	000
66764	12	12	000
10978	611	611	000
59459	600	600	000
22178	600	600	000
28010	600	600	000
57467	458	458	000
23869	1000	1000	000
25199	600	600	000
60989	600	600	000
52364	601	601	000
99937	601	601	000
61501	71	71	000
61835	598	598	000
6839	602	602	000
21834	602	602	000
9395	602	602	000
55882	137	137	000
5655	603	603	000
20679	603	603	000
10597	353	353	000
9558	11	11	000
90116	604	604	000
59301	602	602	000
63841	600	600	000
63498	316	316	000
9552	138	138	000
33893	606	606	000
48258	607	607	000
21826	607	607	000
61881	65	65	000
24727	21	21	000
59131	239	239	000
64648	152	152	000
23475	609	609	000
21091	609	609	000
10248	610	610	000
64737	134	134	000
23878	151	151	000
19045	101	101	000
61020	175	175	000
58389	134	134	000
20663	612	612	000
45422	1021	1021	000
38559	545	545	000
61016	316	316	000
25201	614	614	000
64896	176	176	000
10681	28	28	000
25643	615	615	000
17806	477	477	000
18788	616	616	000
35515	27	27	000
62597	85	85	000
20986	380	380	000
11404	554	554	000
3513	617	617	000
43642	617	617	000
34444	617	617	000
41749	628	628	000
18583	140	140	000
4559	12	12	000
90056	618	618	000
10686	619	619	000
61639	46	46	000
26817	12	12	000
63831	611	611	000
18374	238	238	000
25168	246	246	000
17427	247	247	000
56993	621	621	000
56991	621	621	000
59484	1036	1036	000
47438	622	622	000
58507	623	623	000
20622	623	623	000
56103	624	624	000
44544	624	624	000
45506	625	625	000
43948	625	625	000
11575	626	626	000
63895	626	626	000
58385	79	79	000
99943	627	627	000
99940	627	627	000
64438	264	264	000
9592	628	628	000
61593	668	668	000
58636	620	620	000
56215	1050	1050	000
57597	221	221	000
61650	630	630	000
4558	631	631	000
25270	353	353	000
10682	631	631	000
8232	268	268	000
56046	632	632	000
6612	90	90	000
23281	630	630	000
61491	107	107	000
55310	314	314	000
6059	635	635	000
23337	171	171	000
35018	637	637	000
59854	638	638	000
4553	638	638	000
21026	638	638	000
45534	638	638	000
58819	181	181	000
18761	639	639	000
42098	716	716	000
67511	320	320	000
5391	639	639	000
59318	639	639	000
58272	640	640	000
18118	588	588	000
60001	285	285	000
11818	640	640	000
24501	641	641	000
18491	65	65	000
21830	642	642	000
63864	644	644	000
61882	80	80	000
63865	574	574	000
63755	456	456	000
30572	347	347	000
34478	12	12	000
57020	645	645	000
62393	652	652	000
24822	646	646	000
23729	647	647	000
42380	647	647	000
5656	647	647	000
25271	636	636	000
25223	73	73	000
23947	392	392	000
18696	322	322	000
54113	214	214	000
58147	650	650	000
6129	650	650	000
7000130	650	650	000
54318	650	650	000
18085	650	650	000
57596	650	650	000
56057	650	650	000
55338	651	651	000
99958	651	651	000
17418	357	357	000
12474	256	256	000
22001	651	651	000
25277	652	652	000
10759	333	333	000
17808	132	132	000
58966	266	266	000
32497	784	784	000
6219	521	521	000
10745	519	519	000
61207	1627	1627	000
19046	31	31	000
58132	655	655	000
22054	657	657	000
7214	658	658	000
25192	624	624	000
9519	443	443	000
58932	89	89	000
61206	307	307	000
6221	387	387	000
18760	659	659	000
54265	101	101	000
69858	12	12	000
25227	337	337	000
58679	12	12	000
22177	660	660	000
59212	660	660	000
21866	660	660	000
56141	411	411	000
58926	118	118	000
21371	660	660	000
64654	135	135	000
20972	1655	1655	000
61591	555	555	000
62967	662	662	000
20684	664	664	000
12760	664	664	000
25238	667	667	000
56086	668	668	000
35342	668	668	000
34210	670	670	000
90082	670	670	000
60452	15	15	000
24440	670	670	000
64476	136	136	000
21953	670	670	000
21741	670	670	000
25173	670	670	000
24854	670	670	000
58424	750	750	000
57601	671	671	000
11805	671	671	000
45323	671	671	000
59374	672	672	000
6225	333	333	000
58615	47	47	000
36820	672	672	000
63885	669	669	000
60515	35	35	000
60514	76	76	000
17459	674	674	000
61533	161	161	000
12757	674	674	000
31847	674	674	000
17446	346	346	000
21027	676	676	000
20987	676	676	000
55309	702	702	000
19047	101	101	000
17471	231	231	000
63844	671	671	000
18529	447	447	000
18338	678	678	000
64743	61	61	000
64436	93	93	000
30733	678	678	000
23466	679	679	000
25236	740	740	000
63341	680	680	000
37681	323	323	000
20997	42	42	000
5990	12	12	000
10327	682	682	000
32490	683	683	000
11174	684	684	000
24970	684	684	000
44766	684	684	000
9703	583	583	000
8806	141	141	000
18774	685	685	000
33904	686	686	000
11196	686	686	000
21063	686	686	000
64066	686	686	000
62260	687	687	000
9517	402	402	000
17504	687	687	000
60530	688	688	000
10251	688	688	000
38073	688	688	000
21380	689	689	000
52842	296	296	000
61485	348	348	000
22176	690	690	000
64475	144	144	000
63719	161	161	000
62479	413	413	000
58950	41	41	000
90080	691	691	000
90009	691	691	000
61330	691	691	000
21355	353	353	000
57102	693	693	000
18633	693	693	000
30118	694	694	000
23231	35	35	000
18679	675	675	000
18762	695	695	000
24708	696	696	000
18765	696	696	000
61382	191	191	000
67397	155	155	000
18375	174	174	000
21350	324	324	000
63442	319	319	000
5621	628	628	000
48956	249	249	000
44386	699	699	000
5514	699	699	000
60453	12	12	000
25331	12	12	000
25434	12	12	000
24969	700	700	000
49534	700	700	000
59478	700	700	000
63861	1167	1167	000
45239	524	524	000
61757	701	701	000
42402	701	701	000
35030	701	701	000
50502	702	702	000
17967	702	702	000
9518	102	102	000
23491	704	704	000
9463	704	704	000
63424	345	345	000
58632	704	704	000
57169	706	706	000
57856	201	201	000
35638	710	710	000
20644	1183	1183	000
24739	848	848	000
90061	710	710	000
53071	711	711	000
25828	151	151	000
5490	654	654	000
63515	73	73	000
18746	89	89	000
17810	542	542	000
61496	343	343	000
55374	366	366	000
18744	357	357	000
57031	98	98	000
63648	137	137	000
63514	243	243	000
63894	717	717	000
63516	318	318	000
52229	19	19	000
61640	662	662	000
62051	718	718	000
25897	718	718	000
62266	118	118	000
56504	718	718	000
21999	720	720	000
62418	693	693	000
23870	339	339	000
63517	368	368	000
18523	470	470	000
53520	722	722	000
63654	722	722	000
65774	101	101	000
23492	723	723	000
25169	723	723	000
62598	101	101	000
18743	724	724	000
52839	1208	1208	000
55275	617	617	000
12197	727	727	000
25306	246	246	000
47576	728	728	000
21552	729	729	000
22033	84	84	000
61532	140	140	000
58935	730	730	000
58949	730	730	000
67181	151	151	000
56766	341	341	000
20656	730	730	000
55516	84	84	000
17811	113	113	000
56381	731	731	000
11605	731	731	000
21077	732	732	000
57338	425	425	000
9612	732	732	000
63845	714	714	000
56188	736	736	000
21346	369	369	000
61685	734	734	000
64661	736	736	000
13085	132	132	000
9490	483	483	000
18665	737	737	000
61595	1850	1850	000
59846	503	503	000
90098	738	738	000
64317	341	341	000
12142	679	679	000
12155	679	679	000
35487	739	739	000
62345	759	759	000
63524	369	369	000
57075	84	84	000
41496	740	740	000
35866	740	740	000
63521	331	331	000
5997	742	742	000
18701	103	103	000
20995	742	742	000
6783	743	743	000
10804	743	743	000
55264	619	619	000
63519	74	74	000
11606	744	744	000
25269	213	213	000
58790	746	746	000
55337	747	747	000
62392	66	66	000
10925	747	747	000
68458	747	747	000
55342	444	444	000
11600	748	748	000
22170	390	390	000
59057	748	748	000
61931	748	748	000
63522	283	283	000
18376	131	131	000
25193	169	169	000
35003	750	750	000
45295	750	750	000
61642	750	750	000
62884	752	752	000
9551	76	76	000
61486	100	100	000
63760	512	512	000
18781	753	753	000
61880	107	107	000
5659	755	755	000
63523	321	321	000
11598	755	755	000
55571	756	756	000
20642	756	756	000
60625	757	757	000
55570	756	756	000
63667	83	83	000
52841	758	758	000
2809	682	682	000
57974	682	682	000
58508	759	759	000
61553	462	462	000
25126	760	760	000
60345	403	403	000
60627	761	761	000
24508	80	80	000
25222	456	456	000
25221	374	374	000
35019	763	763	000
11198	764	764	000
17255	765	765	000
59858	765	765	000
18916	765	765	000
61495	373	373	000
62119	325	325	000
67530	718	718	000
31657	151	151	000
67529	734	734	000
30663	768	768	000
25848	1000	1000	000
61643	769	769	000
19151	770	770	000
18347	863	863	000
61600	770	770	000
17254	774	774	000
63518	696	696	000
63520	310	310	000
32853	697	697	000
61493	381	381	000
61494	636	636	000
60626	533	533	000
27161	63	63	000
31829	777	777	000
67570	111	111	000
62955	306	306	000
24302	778	778	000
62978	91	91	000
61483	821	821	000
17928	55	55	000
9386	784	784	000
21076	784	784	000
55371	363	363	000
59502	63	63	000
10626	788	788	000
61482	802	802	000
59501	793	793	000
56080	789	789	000
23226	102	102	000
25175	790	790	000
56467	790	790	000
57672	151	151	000
63720	182	182	000
20616	790	790	000
61601	598	598	000
12256	60	60	000
61606	451	451	000
20629	790	790	000
55585	791	791	000
18569	791	791	000
59058	31	31	000
11599	794	794	000
1587	794	794	000
53519	794	794	000
10850	794	794	000
56846	21	21	000
62979	796	796	000
47931	216	216	000
25241	798	798	000
25486	23	23	000
25243	31	31	000
21564	51	51	000
24719	56	56	000
64500	798	798	000
18342	798	798	000
25487	894	894	000
63650	381	381	000
56992	798	798	000
64335	798	798	000
56977	718	718	000
24898	798	798	000
58266	798	798	000
63527	462	462	000
19249	72	72	000
69388	1333	1333	000
50862	800	800	000
58840	800	800	000
5297	800	800	000
11288	800	800	000
5578	802	802	000
18681	268	268	000
67398	152	152	000
69055	152	152	000
11603	806	806	000
25196	365	365	000
56501	808	808	000
25532	808	808	000
9709	808	808	000
61314	808	808	000
63756	363	363	000
60879	727	727	000
63421	305	305	000
25217	403	403	000
63757	424	424	000
90073	810	810	000
18377	262	262	000
21385	814	814	000
57830	136	136	000
62981	816	816	000
24549	818	818	000
11604	818	818	000
6050	819	819	000
20620	819	819	000
57513	820	820	000
64739	77	77	000
58276	822	822	000
20599	1370	1370	000
61594	636	636	000
11610	824	824	000
58373	171	171	000
69548	824	824	000
60125	826	826	000
63500	329	329	000
61610	830	830	000
32543	20	20	000
56727	838	838	000
67849	465	465	000
17445	431	431	000
39488	807	807	000
25500	473	473	000
20617	852	852	000
10962	848	848	000
90008	848	848	000
62596	85	85	000
9583	850	850	000
25206	850	850	000
48229	401	401	000
61602	94	94	000
38159	854	854	000
54308	151	151	000
61484	52	52	000
63892	855	855	000
18083	858	858	000
18631	34	34	000
63526	73	73	000
63525	450	450	000
21813	860	860	000
63649	860	860	000
18766	861	861	000
23057	861	861	000
12586	861	861	000
62338	151	151	000
11041	864	864	000
11040	864	864	000
61879	118	118	000
56047	868	868	000
64315	352	352	000
61607	869	869	000
18773	869	869	000
20603	870	870	000
63763	506	506	000
11609	871	871	000
11173	871	871	000
21070	871	871	000
59503	873	873	000
90081	874	874	000
61527	116	116	000
63847	871	871	000
62599	85	85	000
56054	2210	2210	000
60972	387	387	000
20610	878	878	000
61604	878	878	000
25176	879	879	000
24450	880	880	000
57036	880	880	000
23723	880	880	000
6218	591	591	000
62339	881	881	000
60110	56	56	000
25501	183	183	000
11224	886	886	000
30319	886	886	000
52814	888	888	000
5999	889	889	000
61419	563	563	000
61420	771	771	000
11471	890	890	000
22044	891	891	000
24728	893	893	000
64497	145	145	000
10960	894	894	000
11366	898	898	000
58940	900	900	000
90006	900	900	000
62886	900	900	000
20641	244	244	000
61696	233	233	000
23329	900	900	000
18700	40	40	000
59110	1000	1000	000
54981	906	906	000
19048	101	101	000
63501	264	264	000
56996	207	207	000
17420	441	441	000
25208	914	914	000
69390	12	12	000
12492	918	918	000
24406	500	500	000
25330	1533	1533	000
62761	462	462	000
49817	920	920	000
53942	201	201	000
28584	920	920	000
2823	925	925	000
59850	561	561	000
44709	928	928	000
17417	263	263	000
24331	935	935	000
21097	936	936	000
20999	55	55	000
61585	970	970	000
61627	44	44	000
23873	1567	1567	000
11470	940	940	000
25195	365	365	000
59043	940	940	000
10445	943	943	000
9582	943	943	000
90092	946	946	000
51960	853	853	000
32854	952	952	000
34725	953	953	000
57528	886	886	000
57091	956	956	000
36580	524	524	000
18768	84	84	000
18345	814	814	000
21555	964	964	000
57092	168	168	000
59132	1007	1007	000
60008	996	996	000
59592	176	176	000
12494	8768	8768	000
11991	47	47	000
62954	978	978	000
25610	1024	1024	000
60158	153	153	000
38969	980	980	000
17490	982	982	000
63423	980	980	000
18966	371	371	000
56051	987	987	000
37887	988	988	000
20606	990	990	000
90039	990	990	000
61821	75	75	000
61563	990	990	000
61605	801	801	000
23871	809	809	000
23872	990	990	000
25940	990	990	000
60782	992	992	000
21030	992	992	000
61468	25478	25478	000
62419	68	68	000
38145	1001	1001	000
64731	258	258	000
57902	898	898	000
