Код	"маркет bid"	"маркет cbid"	Кластер
23940	245	245	001
56312	409	409	001
32046	245	245	001
58853	252	252	001
9706	245	245	001
56308	87	87	001
23504	246	246	001
37138	13	13	001
56310	89	89	001
37380	246	246	001
61723	226	226	001
7522	246	246	001
59431	247	247	001
25879	246	246	001
21420	246	246	001
58222	246	246	001
57017	246	246	001
62056	12	12	001
18905	93	93	001
63492	37	37	001
21934	246	246	001
64443	256	256	001
10025	12	12	001
9669	247	247	001
23567	247	247	001
58802	27	27	001
24963	247	247	001
63941	247	247	001
11503	247	247	001
17431	247	247	001
57901	35	35	001
10086	32	32	001
18074	51	51	001
20920	51	51	001
5151	12	12	001
58510	49	49	001
61941	19	19	001
61940	21	21	001
56806	248	248	001
62742	49	49	001
29026	12	12	001
5572	248	248	001
35915	248	248	001
25586	248	248	001
5880	248	248	001
23932	21	21	001
23930	36	36	001
18421	414	414	001
55577	623	623	001
63495	12	12	001
10765	249	249	001
54350	249	249	001
27802	249	249	001
18732	249	249	001
37290	249	249	001
21398	249	249	001
23391	249	249	001
90087	249	249	001
24840	249	249	001
18734	233	233	001
56323	31	31	001
9528	210	210	001
28999	249	249	001
56807	246	246	001
18424	22	22	001
11172	250	250	001
5990	250	250	001
31897	250	250	001
25431	12	12	001
18416	20	20	001
10588	250	250	001
58384	250	250	001
66842	250	250	001
60351	250	250	001
61436	250	250	001
66843	250	250	001
10258	250	250	001
10724	250	250	001
10730	250	250	001
5168	250	250	001
25907	250	250	001
60455	250	250	001
62864	19	19	001
24838	12	12	001
11764	254	254	001
90019	251	251	001
22085	251	251	001
24153	251	251	001
65746	251	251	001
55528	28	28	001
10992	27	27	001
800045	24	24	001
52911	251	251	001
7202	240	240	001
9506	130	130	001
18577	87	87	001
54935	251	251	001
9505	37	37	001
55573	19	19	001
61949	12	12	001
55574	20	20	001
29322	14	14	001
9656	15	15	001
59968	252	252	001
9717	252	252	001
9848	252	252	001
57895	36	36	001
57234	252	252	001
5645	249	249	001
18899	48	48	001
55486	14	14	001
25287	122	122	001
58677	12	12	001
61956	252	252	001
60915	252	252	001
63729	110	110	001
2602	51	51	001
54258	13	13	001
22185	252	252	001
61748	252	252	001
21143	252	252	001
35882	15	15	001
25282	57	57	001
21570	21	21	001
8172	12	12	001
58807	253	253	001
9399	253	253	001
18731	253	253	001
32254	253	253	001
63996	13	13	001
18807	253	253	001
57374	19	19	001
17050	254	254	001
21392	254	254	001
18476	254	254	001
17478	36	36	001
11323	39	39	001
63730	111	111	001
10991	85	85	001
57871	257	257	001
57217	254	254	001
8960	30	30	001
55602	254	254	001
58251	85	85	001
800033	255	255	001
800019	255	255	001
800025	255	255	001
10065	254	254	001
23972	38	38	001
18567	241	241	001
50438	288	288	001
48241	250	250	001
56723	288	288	001
63137	262	262	001
24241	255	255	001
19068	255	255	001
62403	255	255	001
24098	255	255	001
19099	255	255	001
61035	45	45	001
61039	30	30	001
55572	13	13	001
55526	31	31	001
61582	255	255	001
23565	256	256	001
61907	52	52	001
24734	256	256	001
58633	256	256	001
21270	256	256	001
61041	86	86	001
23942	48	48	001
58693	36	36	001
60928	256	256	001
64634	71	71	001
59394	256	256	001
17839	12	12	001
56326	256	256	001
21369	256	256	001
63943	256	256	001
64316	19	19	001
66863	14	14	001
36555	256	256	001
36413	257	257	001
48750	257	257	001
58416	257	257	001
18445	257	257	001
25009	257	257	001
19186	257	257	001
60564	257	257	001
57896	257	257	001
10269	19	19	001
24362	257	257	001
58662	194	194	001
61053	92	92	001
5150	12	12	001
62404	257	257	001
55467	257	257	001
62765	246	246	001
61026	89	89	001
59439	258	258	001
19171	258	258	001
54351	258	258	001
69375	70	70	001
40067	258	258	001
18220	258	258	001
54568	24	24	001
61820	258	258	001
34207	258	258	001
10064	258	258	001
58437	259	259	001
36545	259	259	001
62666	244	244	001
54349	259	259	001
56128	259	259	001
22172	48	48	001
23501	259	259	001
64021	31	31	001
63703	95	95	001
25848	12	12	001
68551	19	19	001
56282	42	42	001
50742	259	259	001
47487	259	259	001
61040	31	31	001
68554	19	19	001
21448	41	41	001
62583	28	28	001
23970	39	39	001
18488	260	260	001
60116	29	29	001
62524	256	256	001
59429	260	260	001
60117	30	30	001
25458	15	15	001
59051	260	260	001
17829	260	260	001
60333	244	244	001
52822	260	260	001
61909	256	256	001
45425	18	18	001
21780	260	260	001
23364	260	260	001
56180	226	226	001
66044	253	253	001
25189	30	30	001
21415	257	257	001
9655	13	13	001
11511	30	30	001
24822	261	261	001
9507	37	37	001
56079	261	261	001
25924	261	261	001
18221	261	261	001
56345	261	261	001
63547	261	261	001
25658	261	261	001
61906	52	52	001
18820	262	262	001
33905	262	262	001
9784	18	18	001
56121	254	254	001
9635	19	19	001
63557	262	262	001
55490	262	262	001
57174	262	262	001
46702	262	262	001
52342	262	262	001
45921	262	262	001
52812	15	15	001
61152	262	262	001
52804	262	262	001
64059	15	15	001
25457	21	21	001
23564	101	101	001
23232	40	40	001
56578	639	639	001
64635	77	77	001
68465	62	62	001
61038	83	83	001
36519	262	262	001
18926	263	263	001
56070	263	263	001
18617	263	263	001
21047	263	263	001
5522	263	263	001
24081	263	263	001
5167	19	19	001
55840	263	263	001
48237	263	263	001
24009	263	263	001
24146	12	12	001
11743	26	26	001
18707	276	276	001
52801	264	264	001
57870	264	264	001
18576	638	638	001
54259	19	19	001
61151	175	175	001
54237	264	264	001
63138	244	244	001
25289	32	32	001
24198	264	264	001
61944	264	264	001
62834	21	21	001
23563	264	264	001
17595	661	661	001
56066	264	264	001
3034	264	264	001
10728	264	264	001
10780	43	43	001
22165	265	265	001
64306	92	92	001
90046	265	265	001
25288	262	262	001
23939	19	19	001
55580	29	29	001
23929	264	264	001
3623	265	265	001
18547	47	47	001
55487	12	12	001
17610	266	266	001
58101	19	19	001
23894	45	45	001
25218	266	266	001
57133	262	262	001
65939	13	13	001
62509	19	19	001
66864	14	14	001
69293	14	14	001
57169	266	266	001
45922	53	53	001
4506	83	83	001
64619	31	31	001
63404	12	12	001
55753	266	266	001
10087	38	38	001
10546	266	266	001
63491	43	43	001
18591	32	32	001
54348	12	12	001
66772	47	47	001
68344	12	12	001
10993	267	267	001
18442	444	444	001
23638	267	267	001
55496	662	662	001
23607	267	267	001
23566	267	267	001
10094	89	89	001
18555	267	267	001
39654	267	267	001
9695	267	267	001
9503	40	40	001
23966	668	668	001
11532	12	12	001
4548	16	16	001
68553	17	17	001
61945	12	12	001
11105	267	267	001
2601	93	93	001
21742	267	267	001
61506	28	28	001
22175	268	268	001
18913	268	268	001
55470	85	85	001
18740	268	268	001
55621	257	257	001
63412	260	260	001
54975	19	19	001
56805	268	268	001
17803	268	268	001
61421	18	18	001
18546	37	37	001
62977	24	24	001
22067	268	268	001
18380	33	33	001
20922	37	37	001
25902	15	15	001
66045	43	43	001
49679	46	46	001
57498	11	11	001
59319	266	266	001
18054	269	269	001
54860	269	269	001
11114	269	269	001
12736	265	265	001
49686	269	269	001
61149	20	20	001
9098	12	12	001
54631	269	269	001
10920	38	38	001
59119	270	270	001
18072	48	48	001
56127	269	269	001
60811	25	25	001
64457	12	12	001
63783	12	12	001
12842	270	270	001
42733	14	14	001
61998	256	256	001
23425	39	39	001
18653	270	270	001
27975	270	270	001
59442	30	30	001
25715	123	123	001
5357	270	270	001
9513	90	90	001
56315	42	42	001
54240	51	51	001
58253	270	270	001
55512	12	12	001
52799	270	270	001
5148	12	12	001
52802	270	270	001
52803	270	270	001
19027	13	13	001
54582	270	270	001
23963	270	270	001
63489	279	279	001
61034	43	43	001
37250	271	271	001
56839	271	271	001
56840	271	271	001
60003	271	271	001
55579	271	271	001
12756	451	451	001
61454	248	248	001
18921	85	85	001
61147	22	22	001
21775	452	452	001
23633	271	271	001
2514	660	660	001
46804	12	12	001
23761	271	271	001
18871	271	271	001
21402	29	29	001
20982	29	29	001
56040	88	88	001
58744	46	46	001
17596	75	75	001
43719	272	272	001
32677	272	272	001
61905	48	48	001
800046	272	272	001
63732	76	76	001
30176	272	272	001
13025	272	272	001
17357	272	272	001
58663	270	270	001
23973	41	41	001
54133	273	273	001
90127	273	273	001
18487	273	273	001
24687	273	273	001
18575	679	679	001
18135	273	273	001
57934	273	273	001
18579	273	273	001
21403	22	22	001
61037	271	271	001
18417	35	35	001
58115	273	273	001
23934	27	27	001
59139	274	274	001
58100	274	274	001
55488	274	274	001
55450	274	274	001
58505	274	274	001
19167	274	274	001
10361	14	14	001
63734	79	79	001
67413	36	36	001
11563	16	16	001
9710	274	274	001
62523	120	120	001
23949	274	274	001
18741	47	47	001
57342	274	274	001
20776	275	275	001
25194	38	38	001
9525	275	275	001
63622	36	36	001
17262	14	14	001
21738	275	275	001
18730	275	275	001
9341	275	275	001
61184	275	275	001
11819	275	275	001
57912	275	275	001
11117	275	275	001
18483	275	275	001
25202	275	275	001
62664	249	249	001
55494	684	684	001
62365	286	286	001
18095	32	32	001
66865	14	14	001
25593	275	275	001
66862	14	14	001
66866	459	459	001
66868	14	14	001
25617	459	459	001
58198	275	275	001
21464	36	36	001
56452	276	276	001
4856	276	276	001
58488	59	59	001
18079	46	46	001
62364	64	64	001
19187	27	27	001
61901	52	52	001
62363	275	275	001
58491	276	276	001
60119	40	40	001
90036	276	276	001
39579	17	17	001
62781	62	62	001
18480	16	16	001
59467	276	276	001
21400	22	22	001
20758	276	276	001
11662	276	276	001
20919	32	32	001
9028	29	29	001
60712	12	12	001
57977	24	24	001
10663	64	64	001
58430	277	277	001
54564	22	22	001
54565	20	20	001
56281	83	83	001
22164	277	277	001
61161	14	14	001
18724	692	692	001
47652	277	277	001
57781	277	277	001
55624	102	102	001
5326	19	19	001
32668	28	28	001
44494	277	277	001
43266	277	277	001
29276	277	277	001
51419	277	277	001
10342	278	278	001
21304	278	278	001
59386	278	278	001
63995	14	14	001
62369	278	278	001
62400	264	264	001
25200	18	18	001
25357	49	49	001
57911	278	278	001
24131	12	12	001
55474	278	278	001
23944	19	19	001
54571	20	20	001
23919	278	278	001
62783	33	33	001
69327	278	278	001
38881	278	278	001
39710	278	278	001
25190	279	279	001
18735	287	287	001
53021	279	279	001
53020	279	279	001
11215	279	279	001
23235	31	31	001
23562	279	279	001
25039	279	279	001
23943	19	19	001
9595	279	279	001
57190	279	279	001
18479	25	25	001
18620	279	279	001
58175	444	444	001
18578	92	92	001
25507	279	279	001
23502	12	12	001
22162	279	279	001
9512	38	38	001
51315	279	279	001
55461	281	281	001
31651	280	280	001
33904	280	280	001
21306	280	280	001
47576	280	280	001
10695	280	280	001
57022	280	280	001
58111	280	280	001
66666	12	12	001
10587	39	39	001
58858	466	466	001
61943	12	12	001
18894	280	280	001
18895	280	280	001
24558	280	280	001
55296	280	280	001
90016	280	280	001
11512	39	39	001
17854	280	280	001
62114	280	280	001
63776	280	280	001
55386	280	280	001
90056	280	280	001
10591	39	39	001
22069	280	280	001
55325	43	43	001
62866	12	12	001
800026	281	281	001
800022	281	281	001
17349	281	281	001
64070	19	19	001
60431	12	12	001
55458	281	281	001
17611	281	281	001
25553	281	281	001
9719	282	282	001
24168	282	282	001
55527	282	282	001
21784	282	282	001
61159	282	282	001
58801	16	16	001
17485	282	282	001
18783	282	282	001
24161	282	282	001
21551	282	282	001
54570	23	23	001
62856	12	12	001
59428	289	289	001
11513	61	61	001
22020	283	283	001
9989	14	14	001
58199	283	283	001
42363	43	43	001
18754	283	283	001
45079	19	19	001
46031	51	51	001
60927	283	283	001
18811	284	284	001
59405	284	284	001
59432	284	284	001
60265	284	284	001
20668	284	284	001
19185	39	39	001
20991	84	84	001
61065	284	284	001
55576	284	284	001
11565	30	30	001
20714	284	284	001
7203	284	284	001
8706	284	284	001
7204	284	284	001
58256	284	284	001
25113	284	284	001
52076	284	284	001
62553	284	284	001
11231	12	12	001
57107	12	12	001
68612	73	73	001
63487	22	22	001
60432	13	13	001
18226	285	285	001
18753	285	285	001
65940	13	13	001
23931	285	285	001
61993	285	285	001
21776	29	29	001
21127	285	285	001
25837	54	54	001
24988	285	285	001
55491	286	286	001
21405	33	33	001
56280	286	286	001
61946	286	286	001
62348	38	38	001
59630	286	286	001
61036	13	13	001
55609	286	286	001
17475	286	286	001
55453	286	286	001
21043	286	286	001
4641	286	286	001
23957	23	23	001
54251	715	715	001
62738	23	23	001
22163	286	286	001
69330	27	27	001
18723	87	87	001
54963	23	23	001
9625	286	286	001
7124	286	286	001
7123	286	286	001
61654	27	27	001
20860	286	286	001
61025	89	89	001
62402	275	275	001
58368	220	220	001
63997	13	13	001
58791	287	287	001
7361	287	287	001
10556	83	83	001
18915	287	287	001
44976	21	21	001
61146	870	870	001
63784	12	12	001
18475	288	288	001
59443	30	30	001
25191	288	288	001
23613	288	288	001
90066	288	288	001
10096	288	288	001
64310	288	288	001
9775	288	288	001
18115	33	33	001
11110	288	288	001
20981	33	33	001
18325	288	288	001
62831	275	275	001
32440	288	288	001
56646	19	19	001
56586	15	15	001
51775	19	19	001
56645	20	20	001
62663	27	27	001
53620	289	289	001
63490	37	37	001
60885	289	289	001
55336	289	289	001
22012	289	289	001
57025	289	289	001
7517	289	289	001
36609	85	85	001
18605	289	289	001
22456	289	289	001
21837	289	289	001
57172	289	289	001
18604	290	290	001
62554	88	88	001
62819	37	37	001
90095	290	290	001
18752	290	290	001
32295	290	290	001
57191	290	290	001
5146	16	16	001
61942	483	483	001
21364	290	290	001
90126	290	290	001
52807	290	290	001
33670	725	725	001
10523	19	19	001
21404	290	290	001
11826	290	290	001
20925	290	290	001
23720	739	739	001
33699	20	20	001
57094	291	291	001
55575	275	275	001
23961	34	34	001
62768	291	291	001
59350	291	291	001
60624	19	19	001
61144	291	291	001
58228	12	12	001
59053	20	20	001
58796	15	15	001
54569	18	18	001
68555	291	291	001
7359	291	291	001
51712	291	291	001
55456	291	291	001
60553	30	30	001
39684	291	291	001
48944	291	291	001
55582	291	291	001
99948	291	291	001
8786	291	291	001
17847	30	30	001
39711	486	486	001
25604	292	292	001
21016	856	856	001
57173	84	84	001
61899	292	292	001
55454	292	292	001
33090	292	292	001
68556	19	19	001
54132	292	292	001
54239	292	292	001
17484	36	36	001
56733	153	153	001
18081	293	293	001
56119	297	297	001
55493	293	293	001
58954	653	653	001
17836	293	293	001
18695	48	48	001
23946	17	17	001
3824	293	293	001
62967	293	293	001
24113	294	294	001
61148	20	20	001
62383	294	294	001
18318	294	294	001
61150	86	86	001
56123	33	33	001
54339	294	294	001
10562	12	12	001
69690	490	490	001
63623	34	34	001
24526	89	89	001
56988	294	294	001
62385	294	294	001
67393	61	61	001
56744	46	46	001
64069	15	15	001
99952	295	295	001
60543	29	29	001
54583	295	295	001
11188	295	295	001
55452	295	295	001
58495	303	303	001
23967	39	39	001
10048	295	295	001
55599	24	24	001
10008	295	295	001
10058	296	296	001
23651	296	296	001
25371	19	19	001
58099	19	19	001
57179	271	271	001
25341	296	296	001
12533	719	719	001
63704	95	95	001
64060	12	12	001
25613	296	296	001
55451	24	24	001
61155	293	293	001
19256	296	296	001
18896	297	297	001
90015	297	297	001
12469	17	17	001
23801	297	297	001
4779	297	297	001
23803	344	344	001
20760	297	297	001
18729	297	297	001
17815	297	297	001
61900	294	294	001
21048	297	297	001
90108	298	298	001
57193	310	310	001
61996	44	44	001
61992	298	298	001
22071	298	298	001
10095	268	268	001
6269	13	13	001
56329	85	85	001
23528	298	298	001
25041	298	298	001
62855	12	12	001
21053	298	298	001
18481	298	298	001
44387	298	298	001
20736	1009	1009	001
64741	12	12	001
20777	298	298	001
4812	298	298	001
59497	29	29	001
62734	75	75	001
17915	23	23	001
60160	20	20	001
10524	16	16	001
63488	37	37	001
8705	298	298	001
60617	298	298	001
58273	298	298	001
61749	298	298	001
31829	298	298	001
63736	304	304	001
21567	298	298	001
54960	22	22	001
63871	13	13	001
22061	299	299	001
66845	81	81	001
66844	81	81	001
64042	299	299	001
18606	299	299	001
56120	299	299	001
62545	80	80	001
60118	13	13	001
60618	19	19	001
18388	30	30	001
61063	299	299	001
21013	300	300	001
58496	300	300	001
3033	300	300	001
58146	300	300	001
56827	31	31	001
54134	13	13	001
24106	300	300	001
64636	80	80	001
57093	300	300	001
57858	300	300	001
18742	83	83	001
17448	304	304	001
25425	300	300	001
56067	300	300	001
55335	85	85	001
4778	300	300	001
54359	300	300	001
57194	301	301	001
24895	101	101	001
63872	13	13	001
60549	123	123	001
54961	20	20	001
63694	305	305	001
25588	301	301	001
9101	12	12	001
17268	302	302	001
18553	302	302	001
17469	32	32	001
21377	302	302	001
62381	302	302	001
60120	302	302	001
62309	302	302	001
9511	302	302	001
90130	302	302	001
60886	27	27	001
49624	302	302	001
63739	104	104	001
55578	302	302	001
61015	302	302	001
57949	302	302	001
56071	303	303	001
17496	303	303	001
12489	303	303	001
56279	303	303	001
8125	93	93	001
21661	303	303	001
23800	303	303	001
24732	303	303	001
60350	303	303	001
8087	303	303	001
9501	38	38	001
48949	303	303	001
11619	94	94	001
18830	304	304	001
58168	14	14	001
25017	304	304	001
10586	304	304	001
25281	34	34	001
63740	84	84	001
59970	37	37	001
69688	13	13	001
44495	304	304	001
25576	304	304	001
21607	304	304	001
63611	36	36	001
8103	89	89	001
64765	305	305	001
37117	305	305	001
19242	14	14	001
18983	305	305	001
7311	305	305	001
66773	29	29	001
25491	305	305	001
56634	305	305	001
63792	12	12	001
63788	12	12	001
59440	31	31	001
57947	31	31	001
5053	89	89	001
23539	306	306	001
64278	13	13	001
43980	306	306	001
57780	306	306	001
56808	306	306	001
56656	18	18	001
63854	285	285	001
25523	510	510	001
36097	306	306	001
6781	306	306	001
55583	14	14	001
61052	102	102	001
55455	306	306	001
60430	307	307	001
63851	12	12	001
21052	307	307	001
8233	307	307	001
63609	302	302	001
22161	307	307	001
58073	307	307	001
18619	307	307	001
56327	26	26	001
62401	291	291	001
58048	307	307	001
57171	307	307	001
10823	27	27	001
18751	308	308	001
25759	308	308	001
12845	308	308	001
57192	308	308	001
25603	34	34	001
24114	308	308	001
10829	308	308	001
56072	29	29	001
7198	21	21	001
21770	308	308	001
64068	15	15	001
11601	309	309	001
62832	12	12	001
58093	84	84	001
17468	773	773	001
56068	309	309	001
58250	31	31	001
64277	18	18	001
61935	12	12	001
17612	310	310	001
58745	310	310	001
55593	310	310	001
56732	92	92	001
18117	45	45	001
10787	310	310	001
44700	310	310	001
7305	310	310	001
59351	310	310	001
62468	12	12	001
17816	13	13	001
59509	764	764	001
60423	310	310	001
62818	19	19	001
55618	85	85	001
63737	310	310	001
57176	310	310	001
57195	310	310	001
62421	29	29	001
56652	19	19	001
56653	19	19	001
56649	19	19	001
18386	30	30	001
62857	308	308	001
17560	25	25	001
17934	311	311	001
24899	89	89	001
55601	27	27	001
54581	312	312	001
18621	312	312	001
62987	14	14	001
17969	312	312	001
5995	312	312	001
59433	313	313	001
23531	313	313	001
45919	313	313	001
21445	28	28	001
11750	313	313	001
20662	12	12	001
10059	313	313	001
57168	313	313	001
59445	785	785	001
23240	112	112	001
63917	19	19	001
45715	16	16	001
50361	313	313	001
58348	19	19	001
21875	314	314	001
68548	18	18	001
62370	27	27	001
67167	301	301	001
9714	314	314	001
22473	315	315	001
10919	302	302	001
57491	12	12	001
51776	20	20	001
61437	315	315	001
90123	315	315	001
19216	57	57	001
18044	315	315	001
5479	315	315	001
58787	315	315	001
21663	72	72	001
9997	315	315	001
56999	20	20	001
61557	316	316	001
34860	316	316	001
63345	49	49	001
22024	43	43	001
56183	316	316	001
59366	316	316	001
25920	316	316	001
32401	316	316	001
21412	316	316	001
57875	29	29	001
18574	87	87	001
36548	29	29	001
48886	29	29	001
61505	33	33	001
25598	32	32	001
17497	317	317	001
58792	317	317	001
55369	86	86	001
99949	317	317	001
55367	288	288	001
6159	34	34	001
5576	317	317	001
24907	54	54	001
57340	318	318	001
10885	318	318	001
18313	318	318	001
18075	315	315	001
62865	530	530	001
62867	285	285	001
62384	16	16	001
55368	87	87	001
22031	18	18	001
19246	16	16	001
10577	318	318	001
22062	318	318	001
18506	797	797	001
23903	319	319	001
12645	319	319	001
62425	34	34	001
10075	319	319	001
54345	319	319	001
22009	319	319	001
28936	319	319	001
19051	19	19	001
55603	19	19	001
59430	319	319	001
22007	319	319	001
19184	34	34	001
24546	320	320	001
10733	320	320	001
52786	242	242	001
60501	12	12	001
21051	320	320	001
17715	320	320	001
34210	320	320	001
22233	320	320	001
19279	320	320	001
63343	49	49	001
60353	320	320	001
54340	71	71	001
48948	320	320	001
25181	320	320	001
57831	320	320	001
99953	321	321	001
56751	321	321	001
13034	321	321	001
18067	321	321	001
17470	321	321	001
33820	321	321	001
20722	321	321	001
26132	322	322	001
10976	322	322	001
63131	322	322	001
62399	322	322	001
9499	89	89	001
21049	322	322	001
64309	322	322	001
57782	322	322	001
53927	322	322	001
55024	322	322	001
6137	322	322	001
56740	322	322	001
18121	38	38	001
57976	322	322	001
65523	69	69	001
10560	12	12	001
25587	322	322	001
58700	51	51	001
22065	322	322	001
57779	322	322	001
20723	323	323	001
58492	302	302	001
58493	47	47	001
62550	323	323	001
58349	15	15	001
67028	14	14	001
20990	300	300	001
18910	323	323	001
59376	323	323	001
18939	323	323	001
21465	22	22	001
9093	324	324	001
63486	37	37	001
57198	324	324	001
8709	324	324	001
63873	13	13	001
62829	308	308	001
60488	27	27	001
9629	324	324	001
25597	324	324	001
21969	324	324	001
5227	324	324	001
10816	324	324	001
18080	35	35	001
61513	34	34	001
10334	325	325	001
58095	325	325	001
56910	325	325	001
17465	325	325	001
57936	326	326	001
21305	51	51	001
58080	325	325	001
28065	325	325	001
60719	781	781	001
18936	326	326	001
49357	326	326	001
5478	326	326	001
61922	326	326	001
62968	326	326	001
23712	52	52	001
18467	326	326	001
54238	33	33	001
12173	327	327	001
6479	327	327	001
57196	336	336	001
25642	327	327	001
60900	327	327	001
18624	327	327	001
9140	327	327	001
63789	12	12	001
57216	336	336	001
52838	327	327	001
21727	12	12	001
9037	328	328	001
59124	97	97	001
59469	328	328	001
63777	328	328	001
64284	322	322	001
21772	22	22	001
18324	62	62	001
22160	328	328	001
60799	31	31	001
23742	328	328	001
64650	34	34	001
64649	27	27	001
90106	329	329	001
17454	329	329	001
18323	329	329	001
59055	15	15	001
5316	329	329	001
55813	329	329	001
3032	329	329	001
22068	329	329	001
61050	88	88	001
63493	17	17	001
21933	28	28	001
18704	87	87	001
61514	28	28	001
61903	330	330	001
25499	27	27	001
59123	331	331	001
17817	21	21	001
8119	330	330	001
63485	21	21	001
58502	328	328	001
55463	12	12	001
56126	305	305	001
49498	115	115	001
62860	550	550	001
54363	330	330	001
54255	330	330	001
67394	77	77	001
5296	330	330	001
54116	330	330	001
12175	16	16	001
22070	330	330	001
10995	330	330	001
56745	131	131	001
20923	31	31	001
10522	331	331	001
25279	331	331	001
61024	331	331	001
62366	64	64	001
18767	331	331	001
23968	31	31	001
57020	331	331	001
60352	331	331	001
18622	331	331	001
6212	331	331	001
22072	331	331	001
90018	331	331	001
20988	13	13	001
3508	332	332	001
25783	84	84	001
11206	332	332	001
19239	14	14	001
18394	553	553	001
64020	332	332	001
63282	27	27	001
20664	332	332	001
57177	19	19	001
18224	332	332	001
64067	332	332	001
54338	12	12	001
55324	18	18	001
47773	12	12	001
7205	332	332	001
18504	30	30	001
60615	332	332	001
63901	347	347	001
66869	14	14	001
41366	332	332	001
44697	18	18	001
37333	554	554	001
18387	29	29	001
18489	333	333	001
6518	333	333	001
8406	12	12	001
60357	333	333	001
18465	333	333	001
49725	333	333	001
57188	61	61	001
21968	333	333	001
57096	333	333	001
61051	45	45	001
7206	333	333	001
90101	333	333	001
800023	334	334	001
61031	93	93	001
18223	83	83	001
18738	84	84	001
59444	333	333	001
18510	89	89	001
21535	334	334	001
58079	334	334	001
25006	334	334	001
63456	23	23	001
25388	30	30	001
12198	334	334	001
44647	334	334	001
55449	334	334	001
10027	334	334	001
57874	15	15	001
62379	334	334	001
62424	334	334	001
11384	12	12	001
9497	39	39	001
32048	335	335	001
59358	335	335	001
18623	335	335	001
24563	335	335	001
21538	38	38	001
38857	335	335	001
56146	335	335	001
55308	335	335	001
55334	23	23	001
17480	36	36	001
64285	25	25	001
61504	335	335	001
57339	335	335	001
18514	854	854	001
10521	336	336	001
56635	560	560	001
39553	336	336	001
62820	331	331	001
10899	336	336	001
62551	35	35	001
44791	19	19	001
19241	29	29	001
63785	12	12	001
20710	12	12	001
56819	40	40	001
18918	12	12	001
18694	87	87	001
62839	22	22	001
58098	337	337	001
23556	337	337	001
55459	337	337	001
7073	337	337	001
17483	29	29	001
58788	36	36	001
1983	337	337	001
22152	337	337	001
90094	338	338	001
61581	338	338	001
56073	46	46	001
61049	89	89	001
64651	343	343	001
64620	31	31	001
25554	338	338	001
9267	338	338	001
4789	338	338	001
21310	352	352	001
37229	338	338	001
21426	19	19	001
61913	13	13	001
56260	564	564	001
62548	338	338	001
58224	12	12	001
61216	910	910	001
18092	53	53	001
25004	339	339	001
23371	339	339	001
18917	339	339	001
21534	339	339	001
4687	339	339	001
21932	29	29	001
64276	18	18	001
90100	339	339	001
24791	339	339	001
62836	19	19	001
33906	339	339	001
62837	323	323	001
61213	19	19	001
68849	340	340	001
21662	58	58	001
59901	566	566	001
20734	340	340	001
18403	38	38	001
90124	340	340	001
54981	340	340	001
62045	340	340	001
18077	40	40	001
57202	340	340	001
63413	57	57	001
25187	340	340	001
6322	340	340	001
18573	340	340	001
59451	332	332	001
57375	341	341	001
58649	568	568	001
20887	341	341	001
23734	341	341	001
11773	341	341	001
60174	341	341	001
61215	88	88	001
39509	342	342	001
56074	342	342	001
23336	30	30	001
12511	14	14	001
61033	42	42	001
63918	19	19	001
68426	342	342	001
59969	342	342	001
11111	343	343	001
63484	335	335	001
25976	343	343	001
23799	343	343	001
54805	20	20	001
18389	39	39	001
18317	87	87	001
62827	19	19	001
60818	31	31	001
21413	29	29	001
10817	12	12	001
59929	344	344	001
59932	344	344	001
61575	12	12	001
69379	344	344	001
60354	344	344	001
55211	344	344	001
57673	344	344	001
24998	344	344	001
54343	344	344	001
99934	345	345	001
23933	345	345	001
61478	89	89	001
10266	345	345	001
8184	103	103	001
55611	345	345	001
62842	12	12	001
57175	332	332	001
63827	14	14	001
24922	86	86	001
18786	334	334	001
11207	345	345	001
62398	346	346	001
48179	12	12	001
24212	346	346	001
64752	14	14	001
90065	346	346	001
23962	865	865	001
18508	85	85	001
57341	346	346	001
57199	355	355	001
19169	347	347	001
25111	35	35	001
61032	87	87	001
57001	19	19	001
18395	31	31	001
18216	347	347	001
36727	347	347	001
18938	348	348	001
57201	344	344	001
24700	29	29	001
19247	29	29	001
66720	14	14	001
25691	348	348	001
63742	113	113	001
56062	20	20	001
10792	348	348	001
30541	82	82	001
24736	348	348	001
18733	32	32	001
49859	349	349	001
59758	349	349	001
21724	349	349	001
12839	349	349	001
22006	349	349	001
11721	349	349	001
18404	35	35	001
56077	349	349	001
55370	127	127	001
9627	349	349	001
18625	349	349	001
24912	96	96	001
57097	350	350	001
57203	350	350	001
54561	350	350	001
55295	478	478	001
25183	350	350	001
21414	350	350	001
18720	31	31	001
10702	350	350	001
52904	350	350	001
54254	350	350	001
25363	14	14	001
18316	350	350	001
11790	350	350	001
10984	90	90	001
6555	83	83	001
59171	350	350	001
55372	322	322	001
60005	60	60	001
64286	345	345	001
63624	37	37	001
61409	351	351	001
57000	35	35	001
61141	45	45	001
67020	14	14	001
66870	14	14	001
67026	586	586	001
63912	12	12	001
67024	586	586	001
59447	27	27	001
37965	352	352	001
64660	352	352	001
21050	352	352	001
52811	352	352	001
17280	352	352	001
61243	15	15	001
59450	352	352	001
25188	27	27	001
61587	587	587	001
11788	352	352	001
55319	83	83	001
18531	343	343	001
18532	348	348	001
17453	33	33	001
9722	353	353	001
18513	41	41	001
